唤起我破天门壮志凌云,2,唤起我破天门状志凌云。
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,55232906.92124591,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,55334530.697974347,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,56251961.632136911,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,56284743.55733493,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,56374220.761769615,0.0
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,56477783.209446356,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,56588084.605759032,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,56766892.857257858,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,57050209.564608105,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,57057346.271687567,0.1
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,57093850.644341044,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,57161835.489938043,0.1
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,57163763.341712028,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,57174423.945355318,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,57384091.281703442,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,58092609.481519625,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,58140949.462607466,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,58291330.105153479,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,58716662.645031087,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,59171471.079410434,0.1
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,59257075.703774661,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,59496064.595965609,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,59750790.49645105,0.1
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,59757970.587882787,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,59929367.835538276,0.1
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,60086412.014293574,0.1
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,60139291.987634413,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,60246688.337992817,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,60383258.959983565,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,60429149.096273825,0.1
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,60576997.402214319,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,60601683.663298607,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,60675958.008328713,0.1
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,60819907.548458718,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,62044096.438869908,0.1
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,62044096.438869908,0.1
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,62811094.036182597,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,62969207.956882142,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,63085713.746738233,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,63325285.27260451,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,63455810.26825121,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,64259791.962567382,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,64505884.561691977,0.1
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,64786892.777213201,0.1
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,64796490.762482986,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,65064619.652020901,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,65547705.909639694,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,65566319.241006158,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,65665353.241871662,0.1
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,66017106.630019076,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,66036299.830675617,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,67025572.997466259,0.1
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,67073291.315681756,0.1
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,67429108.147042364,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,68146546.419430405,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,68730845.851813972,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,69359532.153855145,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,69581626.11232315,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,71058130.415650576,0.1
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,71214477.053524613,0.1
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,71640094.325694486,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,71868497.318947926,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,71881668.517148003,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,72064974.696901113,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,72629261.214643717,0.1
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,72713735.017759398,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,73091163.49876909,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,73263949.260307804,0.1
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,73468214.966548577,0.1
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,73558978.567447275,0.1
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,73687401.355663449,0.2
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,74176953.427728355,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,74200564.481288627,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,74427073.056986809,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,74955302.594974145,0.1
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,76247896.757202491,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,76418497.670374781,0.1
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,76624443.124076948,0.1
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,77683607.960687429,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,77688799.365344554,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,77774443.670193031,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,77991981.667757079,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,78072776.939851657,0.1
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,78193474.512159377,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,78682322.999904051,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,78691202.795377389,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,78848865.893322647,0.1
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,79736089.443755656,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,80412699.917351961,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,81147731.188419491,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,82172659.005293116,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,83250232.747608766,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,83250232.747608766,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,83597523.98172988,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,84537008.660129711,0.1
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,86021738.216175601,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,86415038.841177329,0.1
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,87015258.155866221,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,87141223.62701942,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,87400036.462724686,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,87644245.042128608,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,87795090.523898944,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,88181256.220055521,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,89511445.549554542,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,89863468.806909487,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,90208526.541176289,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,90895010.08382307,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,91091302.810784489,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,92820627.323695734,0.1
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,93856292.778152645,0.1
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,94879231.350156665,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,95592920.020264059,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,98045272.001149401,0.1
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,98337773.970892981,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,98982734.98294577,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,99742026.205153108,0.2
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,102327243.37083864,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,103202769.28316659,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,103657573.10612066,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,104395642.8989954,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,104500425.74666142,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,104914618.31101371,0.1
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,109039533.19278182,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,113087313.61082906,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,116924847.74566853,0.1
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,117068180.65732531,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,118798340.05826975,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,122444085.89816563,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,125238205.53769848,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,132655554.28006312,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,134372062.53826591,0.1
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,138440633.81057787,0.0
